transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,customer_type,total_amount
4695,901,2025-05-28,Home & Garden,Reach Home & Garde,1,100.09,regular,100.09
4696,901,2025-05-29,Beauty,Fly Beaut,3,92.54,regular,277.62
4697,901,2025-05-19,Books,Like Book,3,30.77,regular,92.31
4698,902,2024-02-24,Sports,Provide Sport,3,157.45,regular,472.35
4699,902,2024-09-25,Clothing,Stay Clothin,2,109.99,regular,219.98
4700,902,2025-05-23,Electronics,Hour Electronic,1,815.0,regular,815.0
4701,902,2024-10-15,Clothing,Concern Clothin,1,126.63,regular,126.63
4702,902,2025-02-16,Beauty,Note Beaut,1,30.25,regular,30.25
4703,903,2025-05-10,Electronics,Which Electronic,3,939.44,occasional,2818.32
4704,904,2024-08-19,Home & Garden,Analysis Home & Garde,2,162.62,regular,325.24
4705,904,2023-08-20,Beauty,Majority Beaut,2,53.47,regular,106.94
4706,904,2025-05-14,Electronics,Pressure Electronic,1,168.76,regular,168.76
4707,904,2024-02-26,Home & Garden,Computer Home & Garde,1,290.15,regular,290.15
4708,904,2023-08-20,Electronics,Worker Electronic,2,648.86,regular,1297.72
4709,904,2025-04-18,Books,Explain Book,3,24.71,regular,74.13
4710,905,2024-12-15,Home & Garden,Those Home & Garde,2,217.64,regular,435.28
4711,905,2025-01-20,Sports,Have Sport,2,391.47,regular,782.94
4712,905,2025-04-01,Beauty,Difference Beaut,1,40.9,regular,40.9
4713,905,2024-12-09,Books,Mrs Book,3,35.64,regular,106.92
4714,905,2024-07-29,Electronics,Color Electronic,1,454.34,regular,454.34
4715,905,2025-02-15,Books,Order Book,1,26.73,regular,26.73
4716,906,2024-06-09,Clothing,Behind Clothin,3,188.25,occasional,564.75
4717,906,2024-10-14,Electronics,Can Electronic,3,692.14,occasional,2076.42
4718,906,2025-04-03,Clothing,Share Clothin,2,159.93,occasional,319.86
4719,907,2024-08-26,Beauty,Far Beaut,1,20.92,regular,20.92
4720,907,2025-03-22,Sports,Develop Sport,3,363.32,regular,1089.96
4721,907,2024-09-29,Sports,Suffer Sport,2,79.19,regular,158.38
4722,907,2024-03-24,Sports,Rest Sport,1,345.29,regular,345.29
4723,907,2025-05-04,Clothing,Prove Clothin,3,184.04,regular,552.12
4724,907,2024-02-17,Sports,Soldier Sport,2,271.58,regular,543.16
4725,908,2025-04-17,Sports,Explain Sport,2,304.06,regular,608.12
4726,908,2025-01-24,Home & Garden,Fund Home & Garde,1,246.02,regular,246.02
4727,908,2025-02-10,Home & Garden,Machine Home & Garde,3,187.68,regular,563.04
4728,909,2025-05-29,Clothing,Get Clothin,3,114.26,regular,342.78
4729,909,2024-10-04,Clothing,Role Clothin,3,157.17,regular,471.51
4730,909,2024-11-02,Home & Garden,Win Home & Garde,3,184.26,regular,552.78
4731,909,2024-09-30,Clothing,Maybe Clothin,3,99.35,regular,298.05
4732,909,2024-10-01,Sports,Act Sport,3,257.09,regular,771.27
4733,909,2025-03-18,Electronics,Job Electronic,1,678.01,regular,678.01
4734,909,2025-02-17,Books,Same Book,3,45.95,regular,137.85
4735,910,2025-04-22,Home & Garden,Sound Home & Garde,3,166.38,regular,499.14
4736,910,2025-03-03,Home & Garden,Beat Home & Garde,2,103.61,regular,207.22
4737,910,2025-05-05,Sports,Range Sport,1,304.76,regular,304.76
4738,910,2025-04-14,Sports,Nothing Sport,2,30.09,regular,60.18
4739,910,2025-01-04,Sports,There Sport,3,180.88,regular,542.64
4740,910,2025-05-10,Electronics,Light Electronic,2,301.11,regular,602.22
4741,910,2025-04-17,Sports,Head Sport,2,251.86,regular,503.72
4742,911,2025-05-28,Sports,However Sport,3,208.06,regular,624.18
4743,911,2025-03-30,Beauty,Help Beaut,2,27.48,regular,54.96
4744,911,2024-10-02,Sports,Those Sport,1,257.1,regular,257.1
4745,911,2025-03-06,Sports,Same Sport,3,257.55,regular,772.65
4746,911,2025-06-02,Sports,Capital Sport,2,215.07,regular,430.14
4747,911,2024-11-02,Sports,Would Sport,1,109.2,regular,109.2
4748,912,2024-01-19,Beauty,Act Beaut,1,59.81,regular,59.81
4749,912,2024-02-06,Beauty,Again Beaut,2,75.46,regular,150.92
4750,912,2025-01-08,Clothing,Response Clothin,2,160.82,regular,321.64
4751,912,2025-04-20,Clothing,Help Clothin,1,94.2,regular,94.2
4752,912,2024-01-18,Books,Team Book,3,31.9,regular,95.7
4753,913,2025-04-22,Home & Garden,Floor Home & Garde,1,226.15,regular,226.15
4754,913,2025-05-16,Home & Garden,Do Home & Garde,3,118.41,regular,355.23
4755,913,2025-03-07,Sports,Minute Sport,3,34.43,regular,103.29
4756,913,2025-06-05,Electronics,Although Electronic,1,612.2,regular,612.2
4757,914,2025-05-08,Home & Garden,West Home & Garde,3,147.38,occasional,442.14
4758,914,2025-05-26,Electronics,Police Electronic,1,723.49,occasional,723.49
4759,914,2025-05-05,Electronics,Deal Electronic,1,370.39,occasional,370.39
4760,915,2025-06-06,Home & Garden,Pull Home & Garde,1,120.79,regular,120.79
4761,915,2025-03-13,Clothing,True Clothin,3,61.77,regular,185.31
4762,915,2025-02-24,Beauty,Month Beaut,3,57.25,regular,171.75
4763,915,2025-03-27,Electronics,Old Electronic,3,922.51,regular,2767.53
4764,915,2025-02-12,Home & Garden,Single Home & Garde,1,135.7,regular,135.7
4765,915,2025-04-07,Books,Rest Book,1,37.84,regular,37.84
4766,915,2025-04-12,Home & Garden,Continue Home & Garde,1,202.0,regular,202.0
4767,916,2024-10-06,Electronics,Career Electronic,2,413.4,regular,826.8
4768,916,2025-04-03,Beauty,Care Beaut,1,86.34,regular,86.34
4769,916,2024-11-26,Books,Over Book,2,10.79,regular,21.58
4770,916,2025-05-01,Sports,Upon Sport,3,318.32,regular,954.96
4771,916,2025-02-03,Clothing,Stay Clothin,3,100.65,regular,301.95
4772,916,2024-11-30,Sports,Thus Sport,2,396.31,regular,792.62
4773,916,2025-03-16,Beauty,Room Beaut,3,25.86,regular,77.58
4774,917,2025-02-26,Home & Garden,Possible Home & Garde,3,248.3,regular,744.9
4775,917,2024-10-15,Electronics,Opportunity Electronic,3,324.52,regular,973.56
4776,917,2025-05-02,Electronics,Able Electronic,2,985.2,regular,1970.4
4777,917,2025-05-20,Electronics,Put Electronic,1,600.19,regular,600.19
4778,917,2025-02-25,Electronics,Rate Electronic,2,876.78,regular,1753.56
4779,917,2024-08-12,Electronics,Wrong Electronic,3,939.73,regular,2819.19
4780,918,2024-07-19,Clothing,Three Clothin,1,36.77,regular,36.77
4781,918,2025-06-06,Electronics,Eye Electronic,3,82.9,regular,248.7
4782,918,2024-04-13,Home & Garden,National Home & Garde,1,236.8,regular,236.8
4783,918,2024-09-25,Books,High Book,1,41.67,regular,41.67
4784,918,2024-10-20,Beauty,Animal Beaut,3,38.67,regular,116.01
4785,919,2025-04-28,Electronics,Door Electronic,2,276.01,regular,552.02
4786,919,2024-07-04,Beauty,Why Beaut,3,73.51,regular,220.53
4787,919,2024-11-14,Books,List Book,2,42.78,regular,85.56
4788,919,2024-10-08,Sports,Including Sport,3,161.37,regular,484.11
4789,920,2024-10-27,Beauty,Beat Beaut,2,72.87,frequent,145.74
4790,920,2025-05-06,Books,System Book,1,33.3,frequent,33.3
4791,920,2024-09-10,Electronics,Sing Electronic,3,565.87,frequent,1697.61
4792,920,2024-11-04,Sports,Road Sport,3,42.91,frequent,128.73
4793,920,2024-12-30,Electronics,Bad Electronic,3,551.42,frequent,1654.26
4794,920,2025-05-16,Electronics,Debate Electronic,3,167.96,frequent,503.88
4795,920,2024-10-18,Home & Garden,Foreign Home & Garde,3,44.65,frequent,133.95
4796,920,2024-09-20,Books,Process Book,1,12.48,frequent,12.48
4797,920,2024-09-29,Sports,Media Sport,2,203.8,frequent,407.6
4798,920,2025-01-01,Home & Garden,Agent Home & Garde,2,274.3,frequent,548.6
4799,920,2025-02-15,Clothing,Produce Clothin,1,57.04,frequent,57.04
4800,920,2025-05-21,Books,Though Book,2,24.49,frequent,48.98
4801,920,2024-11-11,Clothing,Box Clothin,1,123.99,frequent,123.99
4802,921,2024-08-10,Home & Garden,Grow Home & Garde,1,48.53,occasional,48.53
4803,921,2025-03-04,Books,Term Book,3,14.84,occasional,44.52
4804,922,2025-04-10,Clothing,Study Clothin,2,158.96,occasional,317.92
4805,922,2025-04-01,Clothing,Baby Clothin,3,88.99,occasional,266.97
4806,922,2025-05-19,Books,President Book,3,19.76,occasional,59.28
4807,923,2024-11-23,Electronics,Beyond Electronic,3,158.87,occasional,476.61
4808,923,2025-01-28,Beauty,Particular Beaut,3,27.37,occasional,82.11
4809,924,2024-12-31,Clothing,Ask Clothin,2,60.95,occasional,121.9
4810,924,2025-05-24,Beauty,Huge Beaut,2,40.6,occasional,81.2
4811,925,2024-02-19,Beauty,Thus Beaut,1,36.25,regular,36.25
4812,925,2024-11-08,Home & Garden,Stay Home & Garde,3,208.05,regular,624.15
4813,925,2023-10-13,Books,Wide Book,1,45.24,regular,45.24
4814,926,2025-05-29,Books,Around Book,2,44.3,occasional,88.6
4815,926,2025-05-01,Books,Produce Book,1,15.59,occasional,15.59
4816,926,2025-05-08,Beauty,Blue Beaut,2,75.99,occasional,151.98
4817,927,2025-03-10,Sports,Operation Sport,2,174.66,regular,349.32
4818,927,2024-09-15,Electronics,To Electronic,3,536.8,regular,1610.4
4819,927,2024-12-17,Beauty,Big Beaut,3,71.69,regular,215.07
4820,927,2025-02-21,Clothing,Item Clothin,3,174.29,regular,522.87
4821,927,2024-11-05,Electronics,Place Electronic,1,487.25,regular,487.25
4822,927,2025-04-10,Books,Price Book,1,44.1,regular,44.1
4823,927,2024-09-03,Beauty,If Beaut,1,76.55,regular,76.55
4824,928,2025-04-11,Books,Later Book,1,13.55,regular,13.55
4825,928,2025-05-26,Books,President Book,2,33.32,regular,66.64
4826,928,2025-03-02,Electronics,Rather Electronic,3,549.38,regular,1648.14
4827,928,2025-06-02,Beauty,Stay Beaut,2,24.95,regular,49.9
4828,929,2024-10-22,Sports,Nation Sport,2,318.15,occasional,636.3
4829,929,2025-01-01,Sports,Data Sport,1,149.14,occasional,149.14
4830,929,2024-11-10,Electronics,Actually Electronic,2,799.84,occasional,1599.68
4831,930,2024-10-31,Sports,Author Sport,2,265.96,regular,531.92
4832,930,2024-10-30,Electronics,Though Electronic,1,861.01,regular,861.01
4833,930,2024-03-26,Clothing,Page Clothin,1,57.42,regular,57.42
4834,931,2025-05-15,Books,Mr Book,3,20.31,regular,60.93
4835,931,2025-05-19,Books,Know Book,3,18.76,regular,56.28
4836,931,2025-05-25,Clothing,Pressure Clothin,1,113.93,regular,113.93
4837,932,2025-04-15,Beauty,Eight Beaut,1,79.96,regular,79.96
4838,932,2025-03-16,Books,Another Book,2,26.61,regular,53.22
4839,932,2025-03-08,Clothing,Forget Clothin,3,130.26,regular,390.78
4840,932,2025-04-29,Beauty,Must Beaut,3,30.65,regular,91.95
4841,933,2025-05-25,Books,Somebody Book,2,16.48,regular,32.96
4842,933,2024-10-20,Clothing,Past Clothin,3,156.05,regular,468.15
4843,933,2025-04-28,Home & Garden,Stand Home & Garde,2,223.74,regular,447.48
4844,933,2024-08-04,Beauty,Manager Beaut,3,31.37,regular,94.11
4845,934,2024-03-09,Beauty,Gun Beaut,3,19.19,occasional,57.57
4846,934,2024-02-27,Beauty,Across Beaut,1,95.22,occasional,95.22
4847,934,2024-07-25,Clothing,Really Clothin,2,73.77,occasional,147.54
4848,935,2025-03-08,Home & Garden,Art Home & Garde,1,246.4,occasional,246.4
4849,936,2024-06-01,Beauty,Tell Beaut,1,49.46,frequent,49.46
4850,936,2025-03-20,Beauty,Town Beaut,2,44.61,frequent,89.22
4851,936,2024-03-03,Books,Guy Book,1,34.33,frequent,34.33
4852,936,2024-05-11,Home & Garden,Deep Home & Garde,3,174.86,frequent,524.58
4853,936,2024-12-15,Home & Garden,Defense Home & Garde,1,216.91,frequent,216.91
4854,936,2025-02-23,Home & Garden,Growth Home & Garde,2,91.34,frequent,182.68
4855,936,2024-05-08,Electronics,Maybe Electronic,1,790.17,frequent,790.17
4856,936,2025-01-10,Beauty,Manage Beaut,1,31.68,frequent,31.68
4857,936,2024-11-25,Clothing,Glass Clothin,1,178.39,frequent,178.39
4858,936,2025-03-28,Clothing,Others Clothin,3,40.71,frequent,122.13
4859,936,2025-05-21,Books,Power Book,1,17.76,frequent,17.76
4860,936,2024-07-01,Electronics,Get Electronic,1,683.74,frequent,683.74
4861,936,2024-04-25,Clothing,Look Clothin,3,67.91,frequent,203.73
4862,937,2025-05-16,Books,Whether Book,1,20.15,occasional,20.15
4863,937,2024-12-08,Beauty,Discuss Beaut,1,72.18,occasional,72.18
4864,938,2025-04-15,Books,Purpose Book,2,11.92,frequent,23.84
4865,938,2023-12-29,Beauty,Drug Beaut,3,16.91,frequent,50.73
4866,938,2024-06-11,Electronics,Different Electronic,2,451.37,frequent,902.74
4867,938,2024-01-09,Clothing,Simple Clothin,2,54.72,frequent,109.44
4868,938,2025-01-02,Clothing,Teacher Clothin,1,94.79,frequent,94.79
4869,938,2024-03-12,Sports,Sister Sport,3,52.64,frequent,157.92
4870,938,2024-04-11,Sports,Instead Sport,2,73.6,frequent,147.2
4871,938,2023-12-03,Clothing,According Clothin,2,21.86,frequent,43.72
4872,938,2024-04-02,Home & Garden,Back Home & Garde,1,54.09,frequent,54.09
4873,938,2024-03-30,Electronics,One Electronic,2,538.27,frequent,1076.54
4874,938,2023-10-17,Electronics,Fill Electronic,3,897.41,frequent,2692.23
4875,938,2024-05-25,Clothing,Program Clothin,2,107.14,frequent,214.28
4876,939,2024-12-09,Beauty,Southern Beaut,3,51.16,regular,153.48
4877,939,2024-09-01,Books,All Book,2,29.93,regular,59.86
4878,939,2024-06-22,Electronics,Federal Electronic,3,477.53,regular,1432.59
4879,939,2024-06-11,Electronics,Value Electronic,1,935.44,regular,935.44
4880,939,2024-07-20,Beauty,Contain Beaut,1,80.44,regular,80.44
4881,940,2024-11-28,Sports,Once Sport,1,71.99,occasional,71.99
4882,940,2024-10-31,Books,Deal Book,3,35.7,occasional,107.1
4883,940,2024-08-27,Sports,Threat Sport,2,73.87,occasional,147.74
4884,941,2024-03-10,Clothing,Blood Clothin,2,152.09,regular,304.18
4885,941,2023-10-13,Clothing,Research Clothin,3,110.05,regular,330.15
4886,941,2023-12-24,Home & Garden,Real Home & Garde,2,85.75,regular,171.5
4887,941,2025-01-28,Home & Garden,Bring Home & Garde,2,298.71,regular,597.42
4888,941,2024-04-26,Books,Develop Book,1,27.87,regular,27.87
4889,941,2024-04-06,Clothing,Education Clothin,2,107.92,regular,215.84
4890,942,2025-05-07,Clothing,Hotel Clothin,1,187.88,frequent,187.88
4891,942,2025-05-22,Electronics,Yeah Electronic,3,682.53,frequent,2047.59
4892,942,2025-05-15,Clothing,Successful Clothin,3,148.3,frequent,444.9
4893,942,2025-06-08,Beauty,Upon Beaut,3,20.47,frequent,61.41
4894,942,2025-05-11,Home & Garden,Seek Home & Garde,1,45.31,frequent,45.31
4895,942,2025-04-22,Electronics,Charge Electronic,1,336.5,frequent,336.5
4896,942,2025-06-03,Home & Garden,Case Home & Garde,3,176.79,frequent,530.37
4897,942,2025-05-29,Books,Dark Book,1,39.83,frequent,39.83
4898,942,2025-05-16,Books,Run Book,3,45.39,frequent,136.17
4899,942,2025-05-08,Clothing,Place Clothin,1,111.27,frequent,111.27
4900,942,2025-05-10,Clothing,Provide Clothin,1,123.56,frequent,123.56
4901,942,2025-05-01,Clothing,Any Clothin,2,121.57,frequent,243.14
4902,942,2025-05-27,Sports,People Sport,1,122.01,frequent,122.01
4903,942,2025-04-28,Clothing,North Clothin,3,58.44,frequent,175.32
4904,943,2024-12-18,Electronics,Church Electronic,3,861.77,regular,2585.31
4905,943,2024-12-26,Electronics,Argue Electronic,1,625.27,regular,625.27
4906,943,2025-03-10,Home & Garden,Far Home & Garde,2,132.61,regular,265.22
4907,944,2025-03-21,Books,Today Book,3,24.26,occasional,72.78
4908,944,2024-08-05,Beauty,Pattern Beaut,1,86.42,occasional,86.42
4909,945,2025-06-06,Home & Garden,Determine Home & Garde,2,143.62,frequent,287.24
4910,945,2025-06-02,Clothing,Still Clothin,2,24.82,frequent,49.64
4911,945,2025-05-26,Beauty,Record Beaut,2,37.49,frequent,74.98
4912,945,2025-05-30,Electronics,Computer Electronic,3,580.67,frequent,1742.01
4913,945,2025-05-27,Sports,Society Sport,1,372.49,frequent,372.49
4914,945,2025-06-06,Home & Garden,Society Home & Garde,3,149.4,frequent,448.2
4915,945,2025-05-27,Home & Garden,Moment Home & Garde,1,22.91,frequent,22.91
4916,945,2025-05-27,Sports,Country Sport,1,276.07,frequent,276.07
4917,945,2025-05-23,Sports,Hour Sport,1,239.93,frequent,239.93
4918,945,2025-05-28,Sports,Meeting Sport,3,136.31,frequent,408.93
4919,945,2025-06-01,Sports,Miss Sport,1,163.33,frequent,163.33
4920,946,2024-06-24,Home & Garden,Party Home & Garde,2,169.98,occasional,339.96
4921,946,2024-05-06,Sports,Will Sport,3,134.74,occasional,404.22
4922,946,2025-01-20,Clothing,Rate Clothin,2,197.26,occasional,394.52
4923,947,2025-01-02,Sports,Discuss Sport,1,57.59,regular,57.59
4924,947,2025-05-22,Home & Garden,Live Home & Garde,1,299.48,regular,299.48
4925,947,2025-05-17,Home & Garden,Individual Home & Garde,3,53.36,regular,160.08
4926,947,2025-01-31,Clothing,Large Clothin,3,190.39,regular,571.17
4927,947,2025-05-21,Clothing,Owner Clothin,1,132.87,regular,132.87
4928,947,2025-01-21,Clothing,Thousand Clothin,2,63.1,regular,126.2
4929,947,2025-02-26,Beauty,Oil Beaut,2,72.47,regular,144.94
4930,948,2024-02-28,Beauty,Society Beaut,1,99.55,frequent,99.55
4931,948,2024-02-27,Electronics,Light Electronic,1,73.33,frequent,73.33
4932,948,2024-10-06,Electronics,Drug Electronic,1,70.73,frequent,70.73
4933,948,2024-11-08,Books,Make Book,3,33.31,frequent,99.93
4934,948,2024-10-03,Clothing,Great Clothin,1,183.24,frequent,183.24
4935,948,2024-08-20,Home & Garden,Manage Home & Garde,2,111.88,frequent,223.76
4936,948,2024-08-23,Beauty,Hold Beaut,2,63.14,frequent,126.28
4937,948,2025-03-01,Electronics,Free Electronic,1,335.22,frequent,335.22
4938,948,2024-06-03,Electronics,Ago Electronic,2,152.92,frequent,305.84
4939,948,2024-04-16,Home & Garden,East Home & Garde,1,233.02,frequent,233.02
4940,948,2024-05-30,Beauty,Bag Beaut,1,76.49,frequent,76.49
4941,948,2024-07-17,Home & Garden,Beautiful Home & Garde,2,271.38,frequent,542.76
4942,949,2024-08-06,Sports,More Sport,2,351.42,regular,702.84
4943,949,2024-11-09,Beauty,Quickly Beaut,3,24.86,regular,74.58
4944,949,2024-05-04,Books,Factor Book,2,42.98,regular,85.96
4945,950,2025-04-28,Sports,Billion Sport,1,115.57,regular,115.57
4946,950,2024-01-29,Home & Garden,Here Home & Garde,2,257.92,regular,515.84
4947,950,2023-12-15,Home & Garden,Deep Home & Garde,2,87.36,regular,174.72
4948,950,2024-05-29,Books,Republican Book,2,16.13,regular,32.26
4949,950,2024-05-27,Clothing,Five Clothin,1,157.04,regular,157.04
4950,950,2025-01-16,Books,Special Book,2,35.54,regular,71.08
4951,951,2025-05-30,Clothing,Face Clothin,1,175.04,occasional,175.04
4952,952,2025-03-25,Clothing,Pm Clothin,3,183.86,regular,551.58
4953,952,2025-06-08,Clothing,Top Clothin,2,138.96,regular,277.92
4954,952,2025-05-16,Sports,Sister Sport,2,204.96,regular,409.92
4955,952,2025-04-27,Beauty,Every Beaut,2,11.29,regular,22.58
4956,952,2025-03-08,Beauty,Firm Beaut,2,88.3,regular,176.6
4957,952,2025-04-03,Electronics,Half Electronic,1,367.15,regular,367.15
4958,952,2025-05-19,Beauty,International Beaut,2,75.19,regular,150.38
4959,953,2025-05-24,Electronics,Term Electronic,3,276.61,occasional,829.83
4960,953,2025-02-10,Books,Reality Book,1,33.7,occasional,33.7
4961,954,2024-01-03,Home & Garden,Ready Home & Garde,1,48.24,regular,48.24
4962,954,2024-09-24,Sports,Sort Sport,1,120.64,regular,120.64
4963,954,2025-05-14,Books,Tree Book,1,29.96,regular,29.96
4964,955,2024-12-30,Books,Dream Book,3,19.4,occasional,58.2
4965,955,2025-03-27,Sports,Determine Sport,1,106.88,occasional,106.88
4966,955,2025-01-19,Books,Name Book,3,31.17,occasional,93.51
4967,956,2024-12-21,Clothing,Old Clothin,3,149.17,regular,447.51
4968,956,2025-03-01,Electronics,Seven Electronic,3,430.15,regular,1290.45
4969,956,2025-03-24,Sports,Grow Sport,2,274.61,regular,549.22
4970,956,2025-03-15,Sports,Form Sport,3,272.48,regular,817.44
4971,956,2025-04-06,Beauty,Laugh Beaut,2,11.34,regular,22.68
4972,956,2025-03-06,Books,Save Book,3,26.46,regular,79.38
4973,956,2024-10-12,Clothing,Leg Clothin,1,139.41,regular,139.41
4974,957,2025-04-05,Electronics,Open Electronic,2,55.18,frequent,110.36
4975,957,2025-02-15,Beauty,Chair Beaut,2,58.28,frequent,116.56
4976,957,2025-04-20,Home & Garden,Career Home & Garde,2,123.01,frequent,246.02
4977,957,2025-03-19,Home & Garden,Sing Home & Garde,3,264.74,frequent,794.22
4978,957,2025-02-13,Home & Garden,Take Home & Garde,2,63.02,frequent,126.04
4979,957,2025-04-30,Home & Garden,Hear Home & Garde,3,30.17,frequent,90.51
4980,957,2025-03-23,Clothing,Kind Clothin,3,138.83,frequent,416.49
4981,957,2025-04-02,Clothing,Soldier Clothin,2,90.07,frequent,180.14
4982,958,2025-04-09,Electronics,Start Electronic,1,484.98,frequent,484.98
4983,958,2025-05-08,Electronics,Firm Electronic,2,518.47,frequent,1036.94
4984,958,2025-04-01,Home & Garden,Agency Home & Garde,1,91.67,frequent,91.67
4985,958,2025-04-25,Electronics,Almost Electronic,1,162.26,frequent,162.26
4986,958,2025-06-01,Home & Garden,Class Home & Garde,3,113.54,frequent,340.62
4987,958,2025-06-06,Electronics,Give Electronic,3,794.04,frequent,2382.12
4988,958,2025-04-25,Electronics,Successful Electronic,3,659.52,frequent,1978.56
4989,958,2025-04-29,Clothing,Political Clothin,1,57.85,frequent,57.85
4990,958,2025-04-26,Electronics,Include Electronic,2,60.49,frequent,120.98
